eHN6eErehDXorUfE_u_rzA,"[(16, 0.25306812147388091), (18, 0.11122222265724852), (19, 0.41978955294320641), (36, 0.15323048010123957), (37, 0.025466104528122719), (49, 0.034963902911688063)]"
FX1_tWrQSi_BfvTy42cltQ,"[(16, 0.018891152117063163), (18, 0.015519836068105383), (80, 0.7951541891168733), (98, 0.16656384426223839)]"
MW4eGKdvVgw9pEw_m4vs3A,"[(19, 0.49244795142425041), (27, 0.042017734140853795), (47, 0.049472423450555969), (64, 0.39307752178305294), (69, 0.016651035867954179)]"
k72spNDNvHFIZB-rG07bMA,"[(16, 0.64610399998769863), (19, 0.14541094203522689), (30, 0.022424422743497634), (59, 0.022451394364445737), (60, 0.015126688611128715), (80, 0.10067279450446688), (81, 0.037809757753531417)]"
5rLrDmE3p2X6SWXgOzP-cw,"[(16, 0.068749770415671402), (18, 0.060969773194085877), (28, 0.011157640517755396), (34, 0.41909656715822002), (66, 0.42735958204759927)]"
aaud6-WdCllYI1hxanyvqw,"[(11, 0.22221862542958887), (18, 0.016943419170804289), (19, 0.5422952453974581), (38, 0.011574090475866994), (63, 0.010583400962951484), (69, 0.092113209627810999), (84, 0.094583866851915291)]"
cPTTiNWQA8PFvba9iXzi-w,"[(19, 0.38933236540545685), (46, 0.028418350040052217), (47, 0.01459580672398862), (80, 0.01382646386649352), (83, 0.45325830090654101), (96, 0.02819567651374039), (98, 0.022814809976157646)]"
UyKNaZFGA3p63UM7esDAsg,"[(18, 0.044758152336505527), (19, 0.11269009321242833), (37, 0.814380215325886), (77, 0.011176412519828845)]"
oOqsIaRvdV4La45-JJhfeQ,"[(18, 0.022513052585673248), (34, 0.78999276777608074), (38, 0.04734933603111758), (46, 0.042647614171516746), (47, 0.012346720327750945), (59, 0.011701624953537014), (80, 0.032782796793778428)]"
lLC7pJSpnF9CDfL9Gbg-Sg,"[(10, 0.022761032393114011), (16, 0.066289795920135994), (18, 0.028923445528046821), (19, 0.16556530279478526), (36, 0.55134096834087798), (46, 0.066060934334841226), (66, 0.017070606518860224), (96, 0.055423951074134024)]"
YamA4kKz2ks9p-8HvHGrXg,"[(9, 0.24316268355935383), (16, 0.16955044064919947), (19, 0.14492499729573508), (57, 0.2500551976620593), (79, 0.12605265957383743), (92, 0.058734021259811781)]"
9BJ5h9X1krpXFjKj0a6wbg,"[(3, 0.065674751581014379), (18, 0.42708984402396338), (33, 0.14049496983507126), (46, 0.19961670221284072), (66, 0.093439606382474338), (67, 0.030097187488370022)]"
3BqT16UJFW6BBZxZMPxV1Q,"[(10, 0.019915202487626606), (18, 0.1034957587250955), (19, 0.035957319349148649), (34, 0.044368365691920035), (67, 0.37384643424233072), (69, 0.28057836614541509), (78, 0.028694720109513839), (80, 0.06996136741174401), (98, 0.015972517339764833)]"
cwyAZ52cV60e-NiF-jWCMQ,"[(1, 0.037779505026925085), (18, 0.044226139338783416), (19, 0.34645043806391213), (30, 0.012798056055367215), (33, 0.010616148946001965), (46, 0.031338240977142579), (59, 0.021201470313031105), (61, 0.02426222399089583), (66, 0.12798445493312607), (68, 0.11003500062718813), (79, 0.19325156130780605)]"
v8w1vCDYh6BhXQFzFMUsWg,"[(12, 0.0208554542884553), (19, 0.35297738674083962), (42, 0.2629755617814778), (46, 0.085687202180577265), (50, 0.010795160579429718), (66, 0.13394350369175265), (79, 0.1269166741336954)]"
HtUKptWQJN4VhzcJTmjLzA,"[(16, 0.62819014326756728), (19, 0.29700428357351566), (47, 0.030961092694831667), (98, 0.033423533617803931)]"
dPcHjcihgttBkBurohn60g,"[(19, 0.4309737865728645), (27, 0.51623599104834472), (36, 0.010430494137682732), (46, 0.016306144001416407), (96, 0.011734677728445556)]"
-8IvK1VBMRqYY6CQzD6arg,"[(46, 0.057713285163315711), (80, 0.93730214053651228)]"
2Zg1CXjY0MWZrC8G2alpag,"[(13, 0.22763720012758595), (19, 0.14700784354800167), (27, 0.033131302663041859), (63, 0.23375003275314829), (75, 0.35275072934195711)]"
eL7RUC_jGRLBkmkvFqkAlQ,"[(2, 0.023309700169730125), (16, 0.059228467778270857), (18, 0.087046665169469795), (33, 0.012951992111203292), (34, 0.10190186105818184), (36, 0.2546056087887264), (38, 0.011212198019235453), (41, 0.045501255858342034), (46, 0.021430595417366048), (64, 0.20017661102447931), (66, 0.038957304377971201), (67, 0.010799962275729635), (86, 0.046568476532126694), (93, 0.028951658461652721)]"
lubFd6yUPFxVmhyeglvtZw,"[(16, 0.087367202705635819), (19, 0.69969980257328701), (37, 0.016676292733499364), (46, 0.040081029165317264), (47, 0.015943944605192314), (84, 0.12708208414910493)]"
wfehmd8XHuptcoSQ64V9Mg,"[(16, 0.097783774589869712), (18, 0.066892437427922613), (19, 0.032430622423735019), (36, 0.32112894232896411), (42, 0.030215759291304919), (46, 0.2341844379569665), (47, 0.011438088929229567), (66, 0.02375206846478253), (75, 0.011218526891158702), (79, 0.019347599707088749), (80, 0.034570010116971819), (93, 0.036078749387000002)]"
xKXahNKbBUZtOPWibwq94w,"[(3, 0.014913706732516897), (11, 0.010615033870348593), (16, 0.23037038687561853), (19, 0.19123279116659378), (46, 0.17695227912010533), (62, 0.32064529374808098), (67, 0.01262440792945313)]"
bxgEP6DcVGEv-VzHOn2G8w,"[(1, 0.098228711159987811), (18, 0.022121920387211603), (19, 0.28128998940821726), (63, 0.02001991936262356), (69, 0.24717731547842292), (83, 0.30804225763796833)]"
NKKt_CxHCggMvuvrqJEjSA,"[(1, 0.030207365753224441), (19, 0.10438927541702472), (46, 0.021259208120635267), (63, 0.013027042777570113), (80, 0.12082861931865166), (83, 0.61090289491020955), (98, 0.079028363822022218)]"
uW8V2HW2Qumlb9xX_fj8XQ,"[(19, 0.49924587171684437), (20, 0.020183184270028191), (23, 0.010678517730823836), (27, 0.052908202694706787), (29, 0.014219563932044488), (43, 0.33142617284325909), (67, 0.06303491538371872)]"
tTcsvA98b7ez7s3UqGK94Q,"[(16, 0.030625266928272724), (19, 0.76857802731666625), (63, 0.052088683215740894), (64, 0.10562978854081892), (66, 0.016256516448251806), (86, 0.018647804506767781)]"
iAHNZo6GF4C3N-z8u2C_ww,"[(17, 0.1280271595802146), (19, 0.31356230567106108), (38, 0.020349680981855391), (46, 0.14265508905108251), (59, 0.14529109061758061), (74, 0.14068449885041082), (80, 0.046920001160222137), (93, 0.010797592310031971), (95, 0.036176930766760901)]"
bgZ78hsk97_ejxDeOEO8FA,"[(19, 0.13585504109859442), (37, 0.75036515375180823), (46, 0.065642876948319356), (63, 0.022799067338617137)]"
E0f8jFeNaL8ARG-vq3apVA,"[(17, 0.13610706072429837), (18, 0.01337285456177382), (42, 0.051123899473024204), (46, 0.041267625076275759), (63, 0.098515099841255352), (66, 0.20957467049380316), (78, 0.014180303845739926), (79, 0.011718898824231), (95, 0.39421243782059456)]"
Aalbsk2pFczUedpRWKUyPw,"[(17, 0.53848809095068029), (18, 0.24839705488333708), (19, 0.021752122486351742), (46, 0.064805484452138559), (48, 0.010511952109988879), (59, 0.010303590716111267), (61, 0.085846621686966329)]"
Gar4JSThiPR-M0UC5dHtgw,"[(17, 0.092670417972212538), (18, 0.12605258838278771), (19, 0.20382298474203106), (42, 0.040601490333908238), (66, 0.058641006913647722), (79, 0.032933322449296122), (95, 0.43336824274261937)]"
4QeJ1GY4m64mg5467k-6Eg,"[(13, 0.012548143948185831), (16, 0.75881968402268518), (19, 0.022191446630139559), (43, 0.014423984199713635), (46, 0.10824929548774322), (47, 0.019973928556126619), (71, 0.045708464437517242), (84, 0.010544069111328038)]"
t7Yr-txJnFGbpSN4I0devQ,"[(18, 0.047537626668228791), (63, 0.34180041821622786), (68, 0.21608268050729468), (80, 0.33124032417838795), (83, 0.017385912736164529), (98, 0.021078530039893781)]"
7Dzlie2ESR74yXWZ0NClLg,"[(19, 0.031275164811151571), (47, 0.018607724496450404), (63, 0.11774963430845947), (80, 0.053387811066735305), (96, 0.30345690850462193), (98, 0.47245086138774456)]"
KGbhJQVphOg-e_CODtKrIQ,"[(16, 0.71529011124126651), (19, 0.110331085523775), (47, 0.066267161762146323), (63, 0.032173400927722445), (69, 0.015834484180278972), (80, 0.034701580790204169)]"
E0npCs4J3hObxZsdzymE-Q,"[(19, 0.26682503459079787), (37, 0.70098533726170709), (63, 0.029418199576067793)]"
pONHXroA2O7grj5iZ7dksQ,"[(17, 0.039681425174371093), (18, 0.12013639928733903), (19, 0.19315240032878947), (30, 0.01061349349775354), (33, 0.54965951516093881), (62, 0.021203966492501048), (88, 0.055381418374494985)]"
WwIL1NEZn9oqq8SOnF1QJA,"[(19, 0.27954750654147187), (37, 0.025861029608022501), (46, 0.064454000573497428), (63, 0.033735298057991192), (64, 0.55290498896874585), (93, 0.013884741030796078)]"
ecKVPeamtQ2Dvv8i68ucZw,"[(9, 0.015764517669452749), (11, 0.054709824452395903), (19, 0.21590159181461668), (37, 0.68065452354793321)]"
X8dNaEFH7LWDt1ORmkfDTg,"[(1, 0.067076433529370275), (17, 0.16004670288348644), (19, 0.25452818661946897), (30, 0.4422809682746689), (37, 0.045253708199919217), (46, 0.013640859561691752), (63, 0.013112005560217899)]"
KaYEq9dqlmxEPnDcRJZBUw,"[(16, 0.71760102446486373), (18, 0.017691587510557369), (19, 0.18484445297038049), (47, 0.066326109002899147)]"
-wymeGehHwL9ALaE_NFCXA,"[(1, 0.043598657468659374), (6, 0.022123146608574111), (10, 0.036032730548800754), (16, 0.21986896686863783), (18, 0.019497644015988278), (19, 0.18739111997281421), (36, 0.19789205489186842), (42, 0.012432100791549215), (46, 0.035643425675229171), (47, 0.049008188627362823), (57, 0.013818341725060999), (61, 0.010336641740799329), (74, 0.069874997220735133), (80, 0.015412559344661344)]"
lf5ET7OGT4LiPTuy0LcDRg,"[(18, 0.05771663004574816), (19, 0.52621220513154199), (37, 0.40142094470415191)]"
sFxAL5x_N5YwjpApD7F8ig,"[(19, 0.38870614881035431), (47, 0.024896560171859792), (64, 0.57006661955364746), (71, 0.010906942650579531)]"
3W-RedgR8oIp9SFFlucxxw,"[(18, 0.63041591772539618), (38, 0.25443448071780889), (44, 0.10713307263117169)]"
4QPJpaNl_iu8Hiycre7hQQ,"[(18, 0.01691956381264172), (34, 0.034648755179667229), (38, 0.037005570047314508), (45, 0.076147162998592546), (46, 0.55235233461018718), (66, 0.16960871987313825), (78, 0.015239675636348279), (86, 0.031802597100973322), (96, 0.036041584378877493)]"
BO6Je0-hF4AJdptw42OrXA,"[(19, 0.48184754413863307), (27, 0.11226894490520201), (37, 0.012468224850531671), (63, 0.078623102687554319), (64, 0.27933204093229985), (95, 0.030664224118432865)]"
yaO8Ht_qJhpf6zc1rcXqiw,"[(16, 0.012291440279511153), (32, 0.031529095656372727), (37, 0.028308112680289578), (47, 0.054598319199686864), (63, 0.73747743008530242), (75, 0.039338307220366839), (80, 0.020066058282598154), (96, 0.057059974350919543)]"
U9J3XvKuMVfm17SKOjZncw,"[(1, 0.053536415154651414), (10, 0.059926582322413095), (19, 0.47751994100095563), (36, 0.083658492159886827), (63, 0.30036111749345329), (64, 0.016528983400167754)]"
dIDocPgkwnYt1aE41LUqCQ,"[(1, 0.074044273733517366), (19, 0.31991286905134247), (27, 0.089677034165401223), (37, 0.083328966167424801), (84, 0.39069966024858838)]"
wK8MTiEbW2dY0n51dyb3ug,"[(10, 0.017529340423526378), (21, 0.10403991517727897), (30, 0.017958182736387041), (37, 0.025963044499625915), (47, 0.097165757934493738), (63, 0.47166813068510116), (96, 0.25729725016520655)]"
SVjNMHO2XOmVfaiRAd0ZCg,"[(19, 0.24852263324378868), (33, 0.67489880150237191), (46, 0.073807136682412358)]"
GikgHUUW1L7Nut6Xp0PaTw,"[(3, 0.19081622998380854), (18, 0.081220106374364442), (41, 0.28606658298938781), (46, 0.23978536722478994), (59, 0.05206242524283964), (62, 0.016477364028707558), (69, 0.020231837244526735), (80, 0.057532693733817239), (98, 0.039454744031692281)]"
rj9Gt5Sifo-iN44vSfdKpQ,"[(3, 0.10189437991764447), (10, 0.029614691660914943), (18, 0.16275130067222965), (19, 0.078323262269627977), (38, 0.24697423148986158), (41, 0.015072476362378578), (46, 0.068349950186858494), (47, 0.020944827310022472), (59, 0.18563287673052867), (66, 0.061680108394310665)]"
9sG13lKBJ-dI9knww5_JWA,"[(3, 0.10619604095874327), (16, 0.22436170396566629), (18, 0.024161439326305396), (19, 0.17173003783913607), (32, 0.032459783524170192), (41, 0.2006504689524744), (59, 0.13846606268433131), (93, 0.08901671627029796)]"
aDJdR2lvWH1RLBIKQ_bFOA,"[(1, 0.060903044502782486), (9, 0.017756248697964969), (19, 0.041504677517965993), (26, 0.070728935636501122), (27, 0.048400028732235728), (61, 0.071831880719018013), (67, 0.038307849030588322), (69, 0.30036496755840325), (80, 0.073890365311221493), (83, 0.2468478601995118), (86, 0.016412620113216026)]"
LvQKulAcFf51fkBV9_VokA,"[(16, 0.037444256234280236), (19, 0.16325593090760948), (21, 0.37587602239591117), (63, 0.30858664718996742), (96, 0.10643006362621048)]"
U605aUo9MJn5vgLfP3yYKg,"[(3, 0.012502745713166813), (9, 0.16929193289718367), (17, 0.026822305339067151), (18, 0.10347245243118688), (19, 0.034108887492203491), (42, 0.012866083486997372), (46, 0.023608631942516018), (59, 0.52873422122446667), (66, 0.023806431177147005), (86, 0.014050275376017305)]"
HLbtxdO4NjwrByexahGKbA,"[(1, 0.025589063046219711), (18, 0.079455344950416576), (19, 0.20819002251007168), (47, 0.044351474750173647), (82, 0.41326410646348455), (98, 0.22238739835157675)]"
SOWEXLJxnJeSwVopr5o6jQ,"[(11, 0.010347965127701159), (19, 0.11029090831328271), (21, 0.13570800955449555), (46, 0.053111903106581329), (47, 0.016793590867041561), (51, 0.020856105598842177), (63, 0.58840446193274665), (69, 0.060207985731868384)]"
8cawvFrQoNAuiZ2RQjqY8A,"[(19, 0.13891701904998191), (30, 0.030982325069460276), (42, 0.12971036440265568), (47, 0.070311623242676508), (63, 0.50016754892232385), (69, 0.010651193882691217), (96, 0.11507073624102229)]"
G1F5EEUXOwjvUmgnnOgyCw,"[(1, 0.010265241505357006), (11, 0.095462663932101899), (19, 0.075381801186518244), (37, 0.48150623814050059), (70, 0.095228940776876519), (79, 0.038292820364413442), (80, 0.20099192372386379)]"
8lTdJA9GK59-NzJwleSJBQ,"[(19, 0.45760341995435661), (28, 0.074474334431358147), (47, 0.080544851081391394), (63, 0.37618101660476289)]"
taDJhFyvgD17w-NoUR7WGQ,"[(18, 0.12479105328697063), (19, 0.15684410743693514), (20, 0.014084363731493835), (33, 0.3035633085969428), (41, 0.014682817399132382), (46, 0.16254711210908879), (48, 0.055898033779579422), (80, 0.019824753211422713), (87, 0.028347947157577127), (93, 0.090574507160504275), (96, 0.021426608375939581)]"
oJbTdA12FozyXISmBx7WAQ,"[(3, 0.081747343074637602), (17, 0.015673253842565682), (18, 0.039117531407043632), (20, 0.048559280672044951), (46, 0.14031149131686815), (48, 0.36166857507639461), (54, 0.041836753582017022), (59, 0.034229023046323484), (69, 0.19870666635700962), (95, 0.029164558021569944)]"
Y4QgRzuUXs5a1PnXIQYVmQ,"[(16, 0.12943692476485075), (19, 0.65991722641299499), (37, 0.024418135080287201), (48, 0.010621749946619191), (63, 0.084096143451223099), (78, 0.019132297980003654), (84, 0.05634965160593524)]"
I7IfnWW1nXljC4ZGqwPe-w,"[(18, 0.36232388239406327), (33, 0.53634812143031529), (46, 0.064748999956610445)]"
EumAgFD4U9FGRJPW2g1FLg,"[(3, 0.03766301810486386), (10, 0.47250214312038336), (18, 0.3629649904672666), (46, 0.01145850867545907), (67, 0.078122744679203673)]"
C-T5_akTxG_1dR6i3xcSVw,"[(3, 0.055692193340446991), (6, 0.023533104286225206), (18, 0.19832202962638701), (19, 0.024565937708869966), (20, 0.010134677350597343), (46, 0.44338840098653493), (48, 0.085588150316694395), (50, 0.058620686855114054), (59, 0.064950306177800177), (66, 0.010102913762509094)]"
OsBdaxPwMOeeH-8uGpJDZA,"[(2, 0.040453047934339792), (16, 0.24214357593834832), (19, 0.54857455211094519), (75, 0.1404663941138877), (95, 0.019955350256457872)]"
irNhzcao8kH6XkNeE916zA,"[(3, 0.11053408719882392), (10, 0.049316201737709627), (18, 0.10276862730210093), (46, 0.21596871777517521), (51, 0.058517500935293829), (59, 0.23495354614547809), (67, 0.076369206142636439), (86, 0.10108809550124964), (98, 0.033785338319005175)]"
YnCEmb8tEssRFaPGgFyWUQ,"[(16, 0.51151825391417627), (18, 0.010257301907223369), (19, 0.16641636630466594), (46, 0.019117995590222935), (63, 0.28012365736112399)]"
wGaFCroINBx3o4L_siYEtw,"[(16, 0.01108097842155197), (18, 0.01821160845641798), (19, 0.77199915106259276), (75, 0.10120617284040337), (80, 0.024126821049065258), (87, 0.028721945992267541)]"
U2hhSRVHfBryKPNTgasprA,"[(16, 0.018645190090716923), (17, 0.20823756686126804), (18, 0.044052477437999289), (19, 0.040586672799139474), (30, 0.52851941742387942), (34, 0.049923758620562537), (46, 0.099442131433145342)]"
cWBqZThx4RWNzPJbJ_oXOg,"[(1, 0.020956643469712079), (2, 0.2310644552654586), (16, 0.036454284189066842), (17, 0.035593320689032003), (18, 0.11159896439609669), (19, 0.040112467726008919), (46, 0.049190079714966181), (55, 0.028335538952600312), (59, 0.24510754494502537), (66, 0.047496093630208201), (71, 0.012632239716686295), (74, 0.011683813100918136), (93, 0.10195184809781679)]"
OFBJtqWGSx6n6CchtVmoRw,"[(3, 0.018302760063684153), (16, 0.017083591492926115), (18, 0.078744567433337548), (41, 0.020186847967974417), (46, 0.20358214329486818), (50, 0.016957052707144846), (59, 0.52998288586132125), (67, 0.044468714888744161)]"
MGLP27pkD6w1FXb7iZ2utQ,"[(19, 0.070726950922354884), (27, 0.7949449868174413), (37, 0.095989808698874343)]"
cxNssAOXk9N6McTeD0LwiQ,"[(16, 0.53741351070054388), (18, 0.01108643007273667), (19, 0.38345316882691799), (46, 0.022022704033581267), (66, 0.019261208975415282)]"
VDwAgUlcQX_b1BvWtDEgyQ,"[(10, 0.18625663904450424), (16, 0.11640593242971965), (19, 0.071920026604538501), (36, 0.59231968245655175), (92, 0.015585829045377369)]"
7Agy-b2_70zT8a460kQSAg,"[(19, 0.28866472571788115), (37, 0.54847797942256238), (43, 0.11070752889755406), (80, 0.01671956832887965), (86, 0.012405792515362118)]"
hWhVP-28LYP3llaMlAJ_JA,"[(18, 0.19019362516000177), (19, 0.021718354060943402), (33, 0.57674811025743555), (46, 0.10877731813280497), (94, 0.038824328112317209)]"
b1d8nKDgizi3K8Jw6llksw,"[(16, 0.41239117685757359), (19, 0.34292827386420771), (36, 0.13773816551268553), (66, 0.010426171494548544), (79, 0.024081383897341185), (80, 0.011505403861887566), (99, 0.022979749163682322)]"
_IE5XDjxeM47NSzhg7sItg,"[(18, 0.16656579488833628), (33, 0.011151048551412704), (34, 0.51439616769829066), (45, 0.046538065776473909), (46, 0.058917307018399083), (47, 0.033759488431813096), (86, 0.032752749346923939), (93, 0.077209514220947156)]"
AkMcOAa19PBc60ErzH_prw,"[(16, 0.033769177042498093), (18, 0.028418938701795658), (19, 0.86489277932672148), (46, 0.055555561366022431)]"
RTfAHMeImpYOcotRiPiUaQ,"[(19, 0.095993906806060236), (37, 0.89370539496198098)]"
CIpzeDYD252nq0nRA4px5A,"[(3, 0.25100867447905556), (8, 0.025735585029177013), (10, 0.018516896867351123), (17, 0.018908252298909786), (18, 0.21515127094465136), (38, 0.045415289973868046), (46, 0.042612650073478926), (59, 0.017617806494235028), (66, 0.048210938648162137), (86, 0.26934036186852744)]"
UPm6y8qsD6l-cX_fxl0SPQ,"[(0, 0.075906541302481076), (1, 0.082743706868762257), (18, 0.049663226150004507), (20, 0.08650666258854893), (31, 0.19930810616627309), (34, 0.044596427149660306), (37, 0.036043774487013854), (46, 0.29162009550011481), (69, 0.084277222050963455), (80, 0.033203962268192583)]"
xJoquhJYPujB3S6hDa3jqQ,"[(3, 0.18359554945991644), (10, 0.012217247414434106), (16, 0.024214296534777819), (18, 0.11053914008706879), (22, 0.019210182126311381), (30, 0.014634985117172556), (33, 0.30410793645438161), (38, 0.17341435135387354), (46, 0.065586667986458735), (67, 0.044491174602185053), (86, 0.01720202309501288)]"
Uayq3Wc5Y8PHLAFusOPprA,"[(1, 0.050937912126463446), (25, 0.088128156415389666), (31, 0.25208616736624695), (37, 0.016147169347051401), (42, 0.013788169667853099), (46, 0.05846750984349533), (69, 0.22991364220730295), (80, 0.24149897648585908), (83, 0.011637525225124906), (96, 0.014520563937246923)]"
s4k02jzQ6noN2slpaRXjAA,"[(16, 0.012681050615613258), (46, 0.026368687592286819), (47, 0.041311603493039882), (63, 0.017078470952672075), (66, 0.080019198542564063), (68, 0.013089675700480025), (75, 0.010733333119351233), (93, 0.010824789352151018), (96, 0.081374751883549298), (98, 0.68098019507253882)]"
vH_WlMNtzx7Dq6Li5ecWEQ,"[(1, 0.019836600753419895), (6, 0.022832822763433566), (10, 0.029420628394830055), (16, 0.061419019290437887), (18, 0.022930462669852613), (19, 0.40053949680078549), (36, 0.26087959170142211), (46, 0.048918047107498502), (47, 0.019229242328011844), (66, 0.010910597392059414), (75, 0.037437307466402198), (80, 0.011508738388312177)]"
iSCU0c_BtGcPlpi9WI_BFA,"[(13, 0.038774062803450221), (19, 0.17844260834414233), (37, 0.025445843502205898), (39, 0.08249996057587064), (47, 0.016256521303449983), (63, 0.18585333157764025), (75, 0.45118804605817597), (90, 0.010537644422883083)]"
9y69I1eLkcRAPMnzCxHUnQ,"[(6, 0.21109850511692874), (18, 0.033037645907742677), (38, 0.053112835004608179), (59, 0.53607963506651823), (71, 0.12861567729995566), (77, 0.031629923515375059)]"
gZJmtLYGNLoAFU82XjJ75g,"[(1, 0.058517487811560728), (7, 0.012018697370665923), (19, 0.41169579910015197), (27, 0.44421166811188317), (63, 0.019923570242418993), (69, 0.029057175490256368)]"
e6Mpww7fKEmnfB4AaCAAyg,"[(2, 0.73211882639602988), (18, 0.20016540869937971), (37, 0.013576314694603506), (46, 0.010368959248589838), (66, 0.014145468302488919)]"
IK4uQp1jV6myXH0vBXyQdw,"[(19, 0.066177431610453891), (37, 0.01730105554712956), (63, 0.89382505326954076), (96, 0.016913327042757255)]"
PSbMvWJXA4EWMN4qvWZ7OQ,"[(14, 0.021089818582038733), (19, 0.32682054348326839), (37, 0.045888242709155008), (59, 0.031457750293444789), (66, 0.56382410470220645)]"
g-eZgnBDvSDguF8cUxKCkA,"[(3, 0.47833684805490784), (18, 0.15203287890311004), (19, 0.0247651047046549), (33, 0.054542540475802169), (41, 0.011582121867777583), (46, 0.010450062624733629), (49, 0.023250874623159713), (66, 0.11576740261295769), (67, 0.020833948079492657), (98, 0.081862116882767635)]"
Hlu6geDGG44x_Vk9sP_-Vg,"[(1, 0.015780704138458081), (2, 0.26312768395492553), (19, 0.41192312112277774), (46, 0.03735185091672074), (55, 0.095063355050839765), (93, 0.16574209402399034)]"
l7gUqxGk1Zf41r8K6FVMnA,"[(17, 0.30865369812245042), (19, 0.23287277791268257), (27, 0.0143437946312417), (30, 0.2340185511601697), (46, 0.11985811379363569), (47, 0.026017928763664096), (59, 0.021280838427399518), (69, 0.028329607701618909)]"
35fKolVRrf2ulODyHw04cQ,"[(1, 0.21327055364045347), (9, 0.017367060513090306), (16, 0.10386828217221437), (18, 0.017987103373119942), (19, 0.031292290836832722), (47, 0.55184722767050642), (65, 0.046418374392168754)]"
Dim6R6ki5Z_05bk_V1htbQ,"[(10, 0.69466962388122311), (18, 0.024335713178518282), (19, 0.15696850076926383), (30, 0.080103199968355535), (46, 0.025096699385758578)]"
qLkihXrMgw2E9k3u0sxnOA,"[(2, 0.010748138011752572), (3, 0.010997484189351816), (18, 0.1019527088977734), (19, 0.016591526246436641), (41, 0.80724053570400733), (46, 0.025078593675373278)]"
H2PQME3WxWwfCzpsYn_6CQ,"[(1, 0.013450287890119752), (16, 0.29184470668789775), (17, 0.038409446244296083), (19, 0.26917417719565323), (36, 0.34975058570424955), (47, 0.016318966102969127)]"
vnffHkFJbmd-J3OaBbK2Eg,"[(3, 0.090561551106437155), (10, 0.047992054988922443), (18, 0.18600557422236663), (19, 0.02189103931184128), (20, 0.030547460160464848), (33, 0.027742859073866165), (36, 0.012295103652473332), (46, 0.13405304761895556), (50, 0.046096368278567224), (59, 0.049436096385678759), (62, 0.043581201177673522), (66, 0.032834819767875459), (67, 0.17508161430008071), (78, 0.020242508288897419), (86, 0.045709037686920986)]"
MfysRyJZDI6Q7fHy52g5pg,"[(1, 0.07783714324142664), (19, 0.056210239692695292), (25, 0.02321501166801172), (77, 0.49925322639987962), (80, 0.28446749688558809), (83, 0.038699406972424237)]"
Ehc4Ze59gyFjUBKARCmhcg,"[(17, 0.39739866928193585), (18, 0.032563504245791568), (19, 0.12325891693617445), (30, 0.25490982188938766), (37, 0.011522176939935043), (44, 0.12019276412012904), (46, 0.052775646313105308)]"
NL14zha-dzIsEGO-Vm1hxw,"[(1, 0.08805544912439689), (9, 0.014622072436755623), (16, 0.080402932528049614), (18, 0.025839170263083838), (42, 0.39307524819143946), (46, 0.062923974198610788), (48, 0.027845602488935133), (61, 0.27022366976041884), (80, 0.017186369116896756)]"
GNZvGQ9PHb4z3OztGcU-ng,"[(19, 0.25365874615047657), (27, 0.017472475526770823), (38, 0.015453791542160604), (64, 0.70014728716112973)]"
hP3hxJBx1GdCfF4RVhqbAg,"[(6, 0.010336191547791305), (18, 0.051135395762486296), (19, 0.11119472924209657), (33, 0.13361059091734143), (46, 0.14794867586834667), (59, 0.016596765648591319), (68, 0.051992269002716612), (69, 0.053635627119082312), (80, 0.012178700998654606), (83, 0.016822786930004479), (93, 0.37569357511930596)]"
tLRNfwNm789XHWLNFvJcWw,"[(1, 0.023801865184461306), (16, 0.01260629361325776), (17, 0.32364807953372393), (18, 0.12238552604402449), (27, 0.014975992171797998), (30, 0.1967202958579479), (45, 0.12322293655372547), (46, 0.013059124998000972), (47, 0.017767486633049358), (66, 0.081062512844640888), (80, 0.047787297680174617), (95, 0.012737337569721053)]"
yVH2YCImnNebBwLQBRk9Mg,"[(16, 0.21114826880201767), (18, 0.017916211476892336), (19, 0.50294729086217538), (21, 0.060128431974032476), (25, 0.02032377451334156), (46, 0.011927616514449034), (47, 0.021410841879195504), (63, 0.086145309840557432), (75, 0.011815445410872623), (96, 0.039952552148037834)]"
QDJimwjHk8xKbVQLCcKKXg,"[(18, 0.18116174991046127), (62, 0.013313132775213118), (66, 0.73947246028885871), (75, 0.015902334341670914), (93, 0.045123867657342914)]"
tQH1EHDJozYaXydEQ4AfxQ,"[(16, 0.44299341551583543), (18, 0.044473879612224189), (26, 0.011318995915667221), (27, 0.023523411071997194), (47, 0.051614893746291808), (63, 0.37665664901582763), (80, 0.031037931241147967)]"
RZS7pdeB3xOyHwYgT7VYGw,"[(1, 0.013711357069543422), (16, 0.28419354563976079), (18, 0.017289538875452197), (19, 0.1743232762755284), (46, 0.11689891369486564), (50, 0.037747248165051234), (62, 0.33545114944561027)]"
sry6XEVOqIDLoJRaXAMKjA,"[(10, 0.12201922632888679), (16, 0.019038521482464422), (17, 0.029797477390188204), (18, 0.10520876386194097), (19, 0.020609087485001027), (46, 0.034133874736810739), (48, 0.010083333562577797), (59, 0.016728045551845778), (66, 0.1491317181920864), (67, 0.022337969468458899), (72, 0.052200693215837889), (78, 0.1876395971486744), (93, 0.13634115482367634), (95, 0.04627551578266742)]"
hhPKY95NU2jyGPtayLYCEQ,"[(5, 0.01145903966247545), (19, 0.79769723340842313), (25, 0.095844533491026965), (37, 0.033874901117238891), (54, 0.025263292269474765), (80, 0.029146714337078494)]"
